month,bets,stake,profit,roi_turnover,giro
2025-08,26,7360.540983606558,-147.6960983606557,-0.02006592975837039,1.008973033707865
2025-09,46,10972.573770491805,613.1913770491808,0.055884005874557614,1.504105617977528
2025-10,388,82291.13114754099,1374.399655737705,0.016701674124196,11.280357303370787
2025-11,328,80348.19672131148,-2954.382885245903,-0.0367697472476353,11.014022471910112
2025-12,186,36475.40983606558,6113.289278688525,0.16760029033707866,5.0
