test_week,train_weeks,bet_type,dow_pt,score_col,cutoff,stake_frac,alpha_global,status,rule_key
2025-10-20/2025-10-26,12,FT,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FT|segunda-feira
2025-10-20/2025-10-26,12,FT,terça-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FT|terça-feira
2025-10-20/2025-10-26,12,FT,quarta-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FT|quarta-feira
2025-10-20/2025-10-26,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.6550058126449585,ok,FT|quinta-feira
2025-10-20/2025-10-26,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.6550058126449585,ok,FT|sexta-feira
2025-10-20/2025-10-26,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.6550058126449585,ok,FT|sábado
2025-10-20/2025-10-26,12,FT,domingo,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,no_candidate,FT|domingo
2025-10-20/2025-10-26,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FH|segunda-feira
2025-10-20/2025-10-26,12,FH,terça-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FH|terça-feira
2025-10-20/2025-10-26,12,FH,quarta-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,too_few_weeks,FH|quarta-feira
2025-10-20/2025-10-26,12,FH,quinta-feira,score_v1_hgb_cls,0.31,0.05,0.6550058126449585,ok,FH|quinta-feira
2025-10-20/2025-10-26,12,FH,sexta-feira,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,no_candidate,FH|sexta-feira
2025-10-20/2025-10-26,12,FH,sábado,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,no_candidate,FH|sábado
2025-10-20/2025-10-26,12,FH,domingo,score_v1_hgb_cls,1.0,0.0,0.6550058126449585,no_candidate,FH|domingo
2025-10-27/2025-11-02,12,FT,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,too_few_weeks,FT|segunda-feira
2025-10-27/2025-11-02,12,FT,terça-feira,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,no_candidate,FT|terça-feira
2025-10-27/2025-11-02,12,FT,quarta-feira,score_v1_hgb_cls,0.45,0.05,0.4923819899559021,ok,FT|quarta-feira
2025-10-27/2025-11-02,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.4923819899559021,ok,FT|quinta-feira
2025-10-27/2025-11-02,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.4923819899559021,ok,FT|sexta-feira
2025-10-27/2025-11-02,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.4923819899559021,ok,FT|sábado
2025-10-27/2025-11-02,12,FT,domingo,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,no_candidate,FT|domingo
2025-10-27/2025-11-02,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,too_few_weeks,FH|segunda-feira
2025-10-27/2025-11-02,12,FH,terça-feira,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,too_few_weeks,FH|terça-feira
2025-10-27/2025-11-02,12,FH,quarta-feira,score_v1_hgb_cls,0.05,0.01,0.4923819899559021,ok,FH|quarta-feira
2025-10-27/2025-11-02,12,FH,quinta-feira,score_v1_hgb_cls,0.31,0.05,0.4923819899559021,ok,FH|quinta-feira
2025-10-27/2025-11-02,12,FH,sexta-feira,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,no_candidate,FH|sexta-feira
2025-10-27/2025-11-02,12,FH,sábado,score_v1_hgb_cls,0.43,0.03,0.4923819899559021,ok,FH|sábado
2025-10-27/2025-11-02,12,FH,domingo,score_v1_hgb_cls,1.0,0.0,0.4923819899559021,no_candidate,FH|domingo
2025-11-03/2025-11-09,12,FT,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.4282662868499756,too_few_weeks,FT|segunda-feira
2025-11-03/2025-11-09,12,FT,terça-feira,score_v1_hgb_cls,0.19,0.07,0.4282662868499756,ok,FT|terça-feira
2025-11-03/2025-11-09,12,FT,quarta-feira,score_v1_hgb_cls,0.45,0.05,0.4282662868499756,ok,FT|quarta-feira
2025-11-03/2025-11-09,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.4282662868499756,ok,FT|quinta-feira
2025-11-03/2025-11-09,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.4282662868499756,ok,FT|sexta-feira
2025-11-03/2025-11-09,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.4282662868499756,ok,FT|sábado
2025-11-03/2025-11-09,12,FT,domingo,score_v1_hgb_cls,0.43,0.05,0.4282662868499756,ok,FT|domingo
2025-11-03/2025-11-09,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.4282662868499756,too_few_weeks,FH|segunda-feira
2025-11-03/2025-11-09,12,FH,terça-feira,score_v1_hgb_cls,1.0,0.0,0.4282662868499756,no_candidate,FH|terça-feira
2025-11-03/2025-11-09,12,FH,quarta-feira,score_v1_hgb_cls,0.17,0.02,0.4282662868499756,ok,FH|quarta-feira
2025-11-03/2025-11-09,12,FH,quinta-feira,score_v1_hgb_cls,0.31,0.05,0.4282662868499756,ok,FH|quinta-feira
2025-11-03/2025-11-09,12,FH,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.4282662868499756,ok,FH|sexta-feira
2025-11-03/2025-11-09,12,FH,sábado,score_v1_hgb_cls,0.43,0.03,0.4282662868499756,ok,FH|sábado
2025-11-03/2025-11-09,12,FH,domingo,score_v1_hgb_cls,0.35,0.05,0.4282662868499756,ok,FH|domingo
2025-11-10/2025-11-16,12,FT,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.44198960065841675,too_few_weeks,FT|segunda-feira
2025-11-10/2025-11-16,12,FT,terça-feira,score_v1_hgb_cls,0.23,0.07,0.44198960065841675,ok,FT|terça-feira
2025-11-10/2025-11-16,12,FT,quarta-feira,score_v1_hgb_cls,0.45,0.05,0.44198960065841675,ok,FT|quarta-feira
2025-11-10/2025-11-16,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.44198960065841675,ok,FT|quinta-feira
2025-11-10/2025-11-16,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.44198960065841675,ok,FT|sexta-feira
2025-11-10/2025-11-16,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.44198960065841675,ok,FT|sábado
2025-11-10/2025-11-16,12,FT,domingo,score_v1_hgb_cls,0.43,0.05,0.44198960065841675,ok,FT|domingo
2025-11-10/2025-11-16,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.44198960065841675,too_few_weeks,FH|segunda-feira
2025-11-10/2025-11-16,12,FH,terça-feira,score_v1_hgb_cls,1.0,0.0,0.44198960065841675,no_candidate,FH|terça-feira
2025-11-10/2025-11-16,12,FH,quarta-feira,score_v1_hgb_cls,0.29,0.05,0.44198960065841675,ok,FH|quarta-feira
2025-11-10/2025-11-16,12,FH,quinta-feira,score_v1_hgb_cls,0.41,0.07,0.44198960065841675,ok,FH|quinta-feira
2025-11-10/2025-11-16,12,FH,sexta-feira,score_v1_hgb_cls,1.0,0.0,0.44198960065841675,no_candidate,FH|sexta-feira
2025-11-10/2025-11-16,12,FH,sábado,score_v1_hgb_cls,0.43,0.03,0.44198960065841675,ok,FH|sábado
2025-11-10/2025-11-16,12,FH,domingo,score_v1_hgb_cls,0.35,0.05,0.44198960065841675,ok,FH|domingo
2025-11-17/2025-11-23,12,FT,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.41693055629730225,too_few_weeks,FT|segunda-feira
2025-11-17/2025-11-23,12,FT,terça-feira,score_v1_hgb_cls,0.43,0.06,0.41693055629730225,ok,FT|terça-feira
2025-11-17/2025-11-23,12,FT,quarta-feira,score_v1_hgb_cls,0.45,0.05,0.41693055629730225,ok,FT|quarta-feira
2025-11-17/2025-11-23,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.41693055629730225,ok,FT|quinta-feira
2025-11-17/2025-11-23,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.41693055629730225,ok,FT|sexta-feira
2025-11-17/2025-11-23,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.41693055629730225,ok,FT|sábado
2025-11-17/2025-11-23,12,FT,domingo,score_v1_hgb_cls,0.43,0.05,0.41693055629730225,ok,FT|domingo
2025-11-17/2025-11-23,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.41693055629730225,too_few_weeks,FH|segunda-feira
2025-11-17/2025-11-23,12,FH,terça-feira,score_v1_hgb_cls,1.0,0.0,0.41693055629730225,no_candidate,FH|terça-feira
2025-11-17/2025-11-23,12,FH,quarta-feira,score_v1_hgb_cls,0.29,0.05,0.41693055629730225,ok,FH|quarta-feira
2025-11-17/2025-11-23,12,FH,quinta-feira,score_v1_hgb_cls,0.41,0.07,0.41693055629730225,ok,FH|quinta-feira
2025-11-17/2025-11-23,12,FH,sexta-feira,score_v1_hgb_cls,0.47,0.06,0.41693055629730225,ok,FH|sexta-feira
2025-11-17/2025-11-23,12,FH,sábado,score_v1_hgb_cls,0.49,0.07,0.41693055629730225,ok,FH|sábado
2025-11-17/2025-11-23,12,FH,domingo,score_v1_hgb_cls,0.35,0.07,0.41693055629730225,ok,FH|domingo
2025-11-24/2025-11-30,12,FT,segunda-feira,score_v1_hgb_cls,0.49,0.05,0.3776564598083496,ok,FT|segunda-feira
