week,rule_key,post_mean,post_var,p_pos,mu_sample,weight,rule_cutoff,rule_stake_frac_base,rule_status
2025-09-29/2025-10-05,FT|segunda-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.8444854951617845,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FT|terça-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.938809153105286,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FT|quarta-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.7571833950126419,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FT|quinta-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.5617441076171523,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FT|sexta-feira,0.5725748286826776,0.029097471404972996,0.9996055196368376,0.49501717276831164,1.0,0.57,0.07,ok
2025-09-29/2025-10-05,FT|sábado,1.1084953442077645,0.0283343711876592,0.9999999999773052,0.9415732991134772,1.0,0.59,0.07,ok
2025-09-29/2025-10-05,FT|domingo,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.8631632924469202,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FH|segunda-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,1.2689945409318244,1.0,1.0,0.0,no_data
2025-09-29/2025-10-05,FH|terça-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.6880473600692932,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FH|quarta-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.6473814195355861,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FH|quinta-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.9993939936080822,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FH|sexta-feira,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.9572422039060797,1.0,1.0,0.0,no_candidate
2025-09-29/2025-10-05,FH|sábado,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.8775158039250869,1.0,1.0,0.0,too_few_weeks
2025-09-29/2025-10-05,FH|domingo,0.8440954899025931,0.10051304140566303,0.9961212184485692,0.5491018383075041,1.0,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FT|segunda-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.29868251683144537,1.0,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FT|terça-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.37816857524502423,1.0,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FT|quarta-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.15442679916220953,0.7721339958110476,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FT|quinta-feira,0.3913925444034214,0.009381696121424856,0.9999733701813811,0.34706826796859547,1.0,0.73,0.01,ok
2025-10-06/2025-10-12,FT|sexta-feira,0.3930188838667082,0.007811054331241946,0.9999956443359215,0.22498849618430383,1.0,0.57,0.07,ok
2025-10-06/2025-10-12,FT|sábado,0.4513448670815499,0.008790378065555734,0.9999992602503321,0.33044165646761414,1.0,0.61,0.04,ok
2025-10-06/2025-10-12,FT|domingo,0.2647403762243005,0.0029445551903391014,0.9999994662523344,0.16480091593928123,0.8240045796964061,0.29,0.07,ok
2025-10-06/2025-10-12,FH|segunda-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.27610127051337824,1.0,1.0,0.0,no_data
2025-10-06/2025-10-12,FH|terça-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.16284850741521564,0.8142425370760782,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FH|quarta-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.3316501261668026,1.0,1.0,0.0,too_few_weeks
2025-10-06/2025-10-12,FH|quinta-feira,0.2799086906304884,0.0018809144977639679,0.9999999999455476,0.2867069086302882,1.0,0.19,0.07,ok
2025-10-06/2025-10-12,FH|sexta-feira,0.3018915375610211,0.012034808587999653,0.997037394799916,0.2813846007002546,1.0,1.0,0.0,no_candidate
2025-10-06/2025-10-12,FH|sábado,0.25413546538142345,0.0034346699739726994,0.999992756077086,0.10663810109233768,0.5331905054616883,0.45,0.07,ok
2025-10-06/2025-10-12,FH|domingo,0.3018915375610211,0.012034808587999653,0.997037394799916,0.24279516256361883,1.0,1.0,0.0,too_few_weeks
2025-10-13/2025-10-19,FT|segunda-feira,0.31999067401997255,0.00622340610818432,0.9999750650992983,0.31616450390689926,1.0,1.0,0.0,too_few_weeks
