BIA_ApostaUTC,dow_pt,bet_type,rf_prob,proba_segqui_raw,proba_sexdom_raw,proba_segqui_cal,proba_sexdom_cal,proba_cli_like,rf_prob_raw,diff_rf_minus_cli_like,abs_diff_rf_minus_cli_like,proba_raw_segunda,proba_raw_terca,proba_raw_quarta,proba_raw_segqui,proba_raw_sexdom,proba_raw_operacional
2025-12-14 08:40:00,domingo,FT,0.35,0.37612250385682394,0.33227651069033526,0.3125,0.34689155399506905,0.34689155399506905,0.35,0.0031084460049309315,0.0031084460049309315,0.2927689594356261,0.3261316086197286,0.4005036734391656,0.3761225038568239,0.3322765106903352,0.3322765106903352
2025-12-14 08:43:00,domingo,FH,0.09434,0.25741280440236614,0.19829798719968697,0.14353453544664788,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.8381532616133746,0.7181894097073744,0.2574128044023661,0.1982979871996869,0.1982979871996869
2025-12-14 09:03:00,domingo,FT,0.09434,0.30203583575995746,0.20945617000541553,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.7039609596178773,0.4420160385558018,0.3020358357599574,0.2094561700054155,0.2094561700054155
2025-12-14 09:04:00,domingo,FT,0.09434,0.30194564419970676,0.2094372520254291,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.7038407644712681,0.4421599322154783,0.3019456441997067,0.2094372520254291,0.2094372520254291
2025-12-14 09:11:00,domingo,FH,0.35,0.34598285413399743,0.3151730832369731,0.3,0.3333333333333333,0.3333333333333333,0.35,0.016666666666666663,0.016666666666666663,0.5308641975308642,0.4480785453533801,0.4041821282369168,0.3459828541339974,0.315173083236973,0.315173083236973
2025-12-14 09:36:00,domingo,FT,0.35,0.5181477100605676,0.31901215118987775,0.4536082474226804,0.3333333333333333,0.3333333333333333,0.35,0.016666666666666663,0.016666666666666663,0.2927689594356261,0.1131057379192022,0.405953279680394,0.5181477100605676,0.3190121511898777,0.3190121511898777
2025-12-14 09:48:00,domingo,FT,0.09434,0.3340314732906561,0.2160578407395416,0.3,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.7799029073787317,0.4039702003046988,0.3340314732906561,0.2160578407395416,0.2160578407395416
2025-12-14 09:49:00,domingo,FT,0.35,0.4110552141470735,0.3515847734977272,0.35555555555555557,0.35,0.35,0.35,0.0,0.0,0.1816578483245149,0.8231095715688918,0.1962077094993748,0.4110552141470736,0.3515847734977273,0.3515847734977273
2025-12-14 09:54:00,domingo,FT,0.09434,0.16906805086005253,0.12516971855876283,0.013193154385810379,0.005,0.005,0.09434,0.08933999999999999,0.08933999999999999,0.7777777777777777,0.2670930578132228,0.6509231314112315,0.1690680508600525,0.1251697185587628,0.1251697185587628
2025-12-14 09:54:00,domingo,FH,0.09434,0.27645152699629216,0.20400402473922075,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.4377885216606729,0.7778686746736706,0.4615764817173388,0.2764515269962921,0.2040040247392207,0.2040040247392207
