date,stake_usd,profit_cap2_usd,week,alpha_global
2025-10-16,3165.7606549859047,712.9423119723798,2025-10-13/2025-10-19,0.712066113948822
2025-10-18,2092.8125569820404,134.53024744987488,2025-10-13/2025-10-19,0.712066113948822
2025-10-23,2910.408259153366,-205.5961518585682,2025-10-20/2025-10-26,0.5141497254371643
2025-10-29,878.0,414.0,2025-10-27/2025-11-02,1.0
2025-11-01,2001.0,483.0,2025-10-27/2025-11-02,1.0
2025-11-04,1325.8332891464233,169.3229028582573,2025-11-03/2025-11-09,0.9907910227775574
2025-11-05,1791.3853531479836,39.81770971417427,2025-11-03/2025-11-09,0.9907910227775574
2025-11-06,911.5277409553528,-227.8819352388382,2025-11-03/2025-11-09,0.9907910227775574
2025-11-08,2726.0068358182907,128.15277409553528,2025-11-03/2025-11-09,0.9907910227775574
2025-11-11,2328.5836648345,-343.54312539100647,2025-11-10/2025-11-16,0.5864047408103943
2025-11-12,1571.6293761730194,-77.4619271159172,2025-11-10/2025-11-16,0.5864047408103943
2025-11-13,460.644653081894,47.20558163523675,2025-11-10/2025-11-16,0.5864047408103943
2025-11-15,1200.370504438877,-141.61674490571022,2025-11-10/2025-11-16,0.5864047408103943
2025-11-17,669.0,297.0,2025-11-17/2025-11-23,1.0
2025-11-18,460.0,0.0,2025-11-17/2025-11-23,1.0
2025-11-19,823.0,106.00000000000001,2025-11-17/2025-11-23,1.0
2025-11-20,893.0,309.0,2025-11-17/2025-11-23,1.0
2025-11-22,1748.0,345.0,2025-11-17/2025-11-23,1.0
2025-11-23,368.0,-138.0,2025-11-17/2025-11-23,1.0
2025-11-24,752.3943567276001,150.47887134552002,2025-11-24/2025-11-30,0.8178199529647827
2025-11-25,677.1549210548401,319.76760160923004,2025-11-24/2025-11-30,0.8178199529647827
2025-11-26,3632.0351864099507,345.003518640995,2025-11-24/2025-11-30,0.8178199529647827
2025-11-27,552.33802485466,-83.0,2025-11-24/2025-11-30,0.8178199529647827
2025-11-29,1636.4577258825302,282.14788377285004,2025-11-24/2025-11-30,0.8178199529647827
2025-11-30,150.47887134552002,-28.214788377285004,2025-11-24/2025-11-30,0.8178199529647827
2025-12-01,247.69229292869568,70.76922655105591,2025-12-01/2025-12-07,0.7692307233810425
2025-12-02,2011.9229704141617,78.07691991329193,2025-12-01/2025-12-07,0.7692307233810425
2025-12-03,2799.3076111078267,-427.61536616086966,2025-12-01/2025-12-07,0.7692307233810425
2025-12-04,586.6922929286957,-362.19229292869574,2025-12-01/2025-12-07,0.7692307233810425
2025-12-06,760.769185423851,79.6153798699379,2025-12-01/2025-12-07,0.7692307233810425
2025-12-08,516.1478366851807,285.9222882390022,2025-12-08/2025-12-14,0.6673204302787781
2025-12-09,1461.1603443026543,404.78695917129517,2025-12-08/2025-12-14,0.6673204302787781
2025-12-10,942.070124924183,340.31576782464987,2025-12-08/2025-12-14,0.6673204302787781
2025-12-11,276.2706581354141,0.0,2025-12-08/2025-12-14,0.6673204302787781
2025-12-13,982.2956733703613,69.06766453385353,2025-12-08/2025-12-14,0.6673204302787781
2025-12-15,325.43640553951263,54.239400923252106,2025-12-15/2025-12-21,0.7860782742500305
2025-12-16,1534.3466206192973,428.3965053856373,2025-12-15/2025-12-21,0.7860782742500305
2025-12-17,1720.9102150797846,-288.0586021542549,2025-12-15/2025-12-21,0.7860782742500305
2025-12-18,596.6334101557732,-54.239400923252106,2025-12-15/2025-12-21,0.7860782742500305
2025-12-20,18.079800307750702,18.079800307750702,2025-12-15/2025-12-21,0.7860782742500305
2025-12-21,36.159600615501404,-18.079800307750702,2025-12-15/2025-12-21,0.7860782742500305
2025-12-23,764.0,110.0,2025-12-22/2025-12-28,1.0
2025-12-24,161.00000000000003,-161.00000000000003,2025-12-22/2025-12-28,1.0
2025-12-25,161.00000000000003,-161.00000000000003,2025-12-22/2025-12-28,1.0
2025-12-26,368.0,46.0,2025-12-22/2025-12-28,1.0
2025-12-27,115.0,115.0,2025-12-22/2025-12-28,1.0
2025-12-29,60.13974827528,60.13974827528,2025-12-29/2026-01-04,0.8715905547142029
2025-12-30,848.3974827528,62.13974827528,2025-12-29/2026-01-04,0.8715905547142029
2025-12-31,140.3260793089867,0.0,2025-12-29/2026-01-04,0.8715905547142029
2026-01-02,120.27949655056,-100.23291379213333,2025-12-29/2026-01-04,0.8715905547142029
2026-01-03,180.41924482584,-60.13974827528,2025-12-29/2026-01-04,0.8715905547142029
2026-01-05,111.09307730197906,55.54653865098953,2026-01-05/2026-01-11,0.8050222992897034
2026-01-06,2428.6944920420647,-273.3353208601475,2026-01-05/2026-01-11,0.8050222992897034
2026-01-07,296.2482061386109,-18.515512883663177,2026-01-05/2026-01-11,0.8050222992897034
2026-01-10,370.31025767326355,129.60859018564224,2026-01-05/2026-01-11,0.8050222992897034
2026-01-11,18.515512883663177,18.515512883663177,2026-01-05/2026-01-11,0.8050222992897034
2026-01-12,276.0,-276.0,2026-01-12/2026-01-18,1.0
2026-01-13,3121.0,-115.5,2026-01-12/2026-01-18,1.0
