rule_key,active_rate,mean_weight,mean_p_pos
FH|quinta-feira,1.0,1.0,0.9997575761393931
FH|terça-feira,1.0,0.9688691932725991,0.9897302173185885
FT|domingo,1.0,0.9458057864966126,0.9916201411471318
FT|sábado,1.0,0.9355568576274221,0.9999944986904861
FT|quarta-feira,1.0,0.9195911309353216,0.9952779051251305
FT|quinta-feira,1.0,0.8900945604418038,0.9932092770403277
FT|segunda-feira,1.0,0.8603961189105678,0.9704286212293617
FT|sexta-feira,1.0,0.7986521008351793,0.941781722249323
FH|domingo,1.0,0.7818953656851894,0.9446276997570977
FH|quarta-feira,1.0,0.6126923481634856,0.9746391541199221
FH|sábado,1.0,0.5652739872675139,0.9997321805960202
FH|segunda-feira,0.9375,0.6561321229249777,0.9178297636455078
FH|sexta-feira,0.9375,0.6195014132893446,0.9512773999904436
FT|terça-feira,0.875,0.6861604788458326,0.9617013765929441
