week,alpha_global,rule_key,n_bets,stake_usd,profit_cap2_usd,roi_on_stake_cap2
2025-10-20/2025-10-26,1.0,FH|quinta-feira,19,874.0,60.053000000000004,0.06871052631578947
2025-11-03/2025-11-09,0.8908212184906006,FH|quarta-feira,21,430.2666485309601,56.385419845581055,0.13104761904761905
2025-11-03/2025-11-09,0.8908212184906006,FT|quarta-feira,21,1922.666601896286,143.24687506473057,0.07450427178765635
2025-11-10/2025-11-16,0.6215238571166992,FH|quarta-feira,6,171.54058456420898,-87.62864861488342,-0.5108333333333333
2025-11-10/2025-11-16,0.6215238571166992,FT|quarta-feira,21,1500.9801149368286,209.49393889904022,0.13957142857142857
2025-11-17/2025-11-23,0.7293199300765991,FT|quarta-feira,11,836.1025437116623,193.05271405696868,0.2308959774239662
2025-11-24/2025-11-30,0.7293199300765991,FT|quarta-feira,27,2202.0512150526047,-130.69874852043392,-0.059353182899205034
2025-12-01/2025-12-07,0.6830205917358398,FT|quarta-feira,30,2126.9473609924316,-500.74179712772366,-0.2354274517137453
2025-12-08/2025-12-14,0.6003780364990234,FT|quarta-feira,16,1068.56516456604,120.88068979263306,0.11312430331913775
2025-12-15/2025-12-21,0.6322060823440552,FT|quarta-feira,18,1167.1480931043625,-189.05033893138173,-0.16197630793239662
2025-12-29/2026-01-04,1.0,FT|terça-feira,8,552.0,87.837,0.15912500000000002
2026-01-05/2026-01-11,1.0,FT|terça-feira,19,1311.0,-91.08000000000003,-0.06947368421052634
2026-01-12/2026-01-18,1.0,FT|terça-feira,48,3088.0,217.98899999999998,0.07059229274611398
