IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
023458;+0;3;0,0287179487179487179487179487;0,0287179487179487179487179487;0,0445859872611464968152866242;1300;15,7416537;quinta-feira;tarde;sing2
