IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
022724;-0.5;2;0,0704477611940298507462686567;0,0352238805970149253731343284;-0,0078219013237063778580024067;1300;8,3958115;terça-feira;noite;pin88
