IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
022787;-1.5;8;0,0074309978768577494692144374;0,0090233545647558386411889597;0,0042283298097251585623678647;1300;9,8836539;terça-feira;manhã;pin88
