month,bets,stake,profit,roi_turn,roi_bank,strategy
2025-08,28,5767.0,143.51400000000007,0.024885382347841177,0.02391900000000001,Custom+Sat
2025-09,62,11538.0,-345.6089999999999,-0.029953978159126357,-0.057601499999999986,Custom+Sat
2025-10,411,61464.0,396.0069999999999,0.006442909670701547,0.06600116666666665,Custom+Sat
2025-11,396,70146.0,-1199.6019999999999,-0.017101502580332446,-0.19993366666666665,Custom+Sat
2025-12,208,32604.0,4150.293,0.127293982333456,0.6917154999999999,Custom+Sat
