ts,Tipo,DOW_name,ROI,score_retro,model_used,n_casas,dif_odd_1_2,dif_odd_1_med,dif_odds_rb_bia,m2ms,tempo_total_bot,Subtipo,dow_pt,turno,Casa_vencedora
2025-10-14 04:07:00,FH,Ter,-0.5,0.42027217058768124,global_fallback,2.0,0.07,0.04,0.022051773729625992,2543.0,15.999999968,"-0,25",terça-feira,madrugada,sing2
2025-10-14 05:02:00,FH,Ter,0.6299999999999999,0.28183883118356345,global_fallback,4.0,0.02,0.02,0.006134969325153244,2518.0,15.999999968,0,terça-feira,madrugada,sing2
2025-10-14 06:11:00,FT,Ter,0.77,0.43217989396393086,global_fallback,1.0,,0.0,0.08192090395480227,409.0,12.999999896,"+0,25",terça-feira,manhã,pin88
2025-10-14 06:13:00,FH,Ter,0.6599999999999999,0.30747176658690695,global_fallback,4.0,0.04,0.06,0.009036144578313195,752.0,16.999999573,1,terça-feira,manhã,sbo
2025-10-14 07:35:00,FH,Ter,1.029,0.41962743824171306,global_fallback,1.0,,0.0,0.004435682602267076,1075.0,15.999999968,"+0,25",terça-feira,manhã,pin88
2025-10-14 07:41:00,FT,Ter,-1.0,0.3771671505456477,global_fallback,6.0,0.0,0.02,-0.003875968992247979,1099.0,12.999999896,-1,terça-feira,manhã,bf
2025-10-14 07:50:00,FH,Ter,0.0,0.28106274948375765,global_fallback,1.0,,0.0,0.008163265306122455,655.0,14.999999735,0,terça-feira,manhã,pin88
2025-10-14 08:13:00,FH,Ter,-1.0,0.28130590499028235,global_fallback,1.0,,0.0,0.0,632.0,14.999999735,0,terça-feira,manhã,pin88
2025-10-14 08:29:00,FT,Ter,0.0,0.3592063482456144,global_fallback,3.0,0.01,0.01,0.1460807600950119,91.0,12.000000291,-1,terça-feira,manhã,pin88
2025-10-14 08:37:00,FT,Ter,1.029,0.34805039357534073,global_fallback,6.0,0.0,0.01,0.058156727451946715,83.0,12.999999896,1,terça-feira,manhã,bf
2025-10-14 08:39:00,FT,Ter,0.4195,0.5200822165285657,global_fallback,4.0,0.03,0.04,0.03752039151712885,81.0,11.999999662,"+0,75",terça-feira,manhã,sing2
2025-10-14 08:40:00,FT,Ter,-1.0,0.4669220498138844,global_fallback,1.0,,0.0,0.00921658986175116,605.0,12.999999896,"-0,75",terça-feira,manhã,pin88
2025-10-14 10:49:00,FH,Ter,-1.0,0.4603134674779173,global_fallback,1.0,,0.0,0.018878101402373323,251.0,20.99999988,"-0,75",terça-feira,manhã,pin88
2025-10-14 12:53:00,FT,Ter,0.9430000000000001,0.31755645678516425,global_fallback,6.0,0.01,0.04,0.0,2827.0,17.999999807,-1,terça-feira,tarde,pin88
2025-10-14 13:23:00,FH,Ter,0.97,0.4545352047863983,global_fallback,2.0,0.07,0.03,0.0253807106598985,217.0,17.000000202,"-0,25",terça-feira,tarde,sing2
2025-10-14 14:03:00,FT,Ter,-1.0,0.39289380284140246,global_fallback,7.0,0.04,0.05,0.003999999999999954,116.0,14.000000129,"+1,25",terça-feira,tarde,sbo
2025-10-14 14:27:00,FH,Ter,0.589,0.40872245824163855,global_fallback,2.0,0.02,0.01,0.056639395846444215,1923.0,16.999999573,0,terça-feira,tarde,overtime
2025-10-14 14:50:00,FT,Ter,-1.0,0.3646029966151425,global_fallback,8.0,0.0,0.02,-0.0044999999999999485,190.0,12.999999896,"-0,5",terça-feira,tarde,bdaq
2025-10-14 14:51:00,FT,Ter,-1.0,0.31317418414136505,global_fallback,1.0,,0.0,0.027649769585253482,234.0,12.999999896,1,terça-feira,tarde,pin88
2025-10-14 16:33:00,FT,Ter,1.0,0.2831803723484448,global_fallback,2.0,0.07,0.03,0.0,131.0,12.999999896,0,terça-feira,tarde,pin88
2025-10-14 16:34:00,FT,Ter,0.98,0.47328616354539177,global_fallback,1.0,,0.0,0.0,131.0,11.999999662,"-0,75",terça-feira,tarde,pin88
2025-10-14 17:22:00,FT,Ter,-0.5,0.40827740336930085,global_fallback,5.0,0.02,0.12,0.0,1597.0,13.000000524,"-0,25",terça-feira,tarde,pin88
2025-10-14 17:53:00,FT,Ter,0.78,0.49034650659171725,global_fallback,1.0,,0.0,-0.03764044943820222,26.0,12.000000291,"-1,25",terça-feira,tarde,pin88
2025-10-14 20:06:00,FT,Ter,-0.5,0.461113197360573,global_fallback,1.0,,0.0,0.0,1614.0,13.000000524,"-1,25",terça-feira,noite,pin88
2025-10-14 21:01:00,FH,Ter,-1.0,0.24931661430108112,global_fallback,1.0,,0.0,0.09132420091324199,2818.0,18.000000436,0,terça-feira,noite,pin88
2025-10-15 04:03:00,FH,Qua,1.428,0.523341453701546,global_fallback,5.0,0.03,0.06,0.028830313014826952,356.0,20.99999988,"-0,5",quarta-feira,madrugada,bf
2025-10-15 06:02:00,FT,Qua,-1.0,0.503481251141575,global_fallback,2.0,0.03,0.01,0.0,358.0,12.999999896,"-0,25",quarta-feira,manhã,pin88
2025-10-15 06:06:00,FT,Qua,-1.0,0.51520410606612,global_fallback,1.0,,0.0,0.09484956654767984,114.0,13.000000524,"-0,5",quarta-feira,manhã,pin88
2025-10-15 06:17:00,FT,Qua,0.665,0.5863635654474378,global_fallback,3.0,0.02,0.02,-0.024463519313304694,582.0,11.999999662,"+0,75",quarta-feira,manhã,bf
2025-10-15 06:20:00,FT,Qua,1.25,0.4754168194701955,global_fallback,8.0,0.0,0.02,0.0,760.0,12.999999896,"+0,5",quarta-feira,manhã,pin88
2025-10-15 06:21:00,FT,Qua,0.0,0.34148170696482777,global_fallback,6.0,0.01,0.01,-0.01095290251916759,624.0,12.999999896,1,quarta-feira,manhã,sharp
2025-10-15 07:07:00,FT,Qua,-0.5,0.5039424247685437,global_fallback,3.0,0.02,0.02,0.0,353.0,12.999999896,"-0,25",quarta-feira,manhã,pin88
2025-10-15 08:25:00,FT,Qua,1.2200000000000002,0.5365847221994353,global_fallback,2.0,0.11,0.06,0.02342342342342344,155.0,12.000000291,"-0,5",quarta-feira,manhã,bf
2025-10-15 08:29:00,FT,Qua,1.2200000000000002,0.3748695064726447,global_fallback,3.0,0.03,0.03,-0.035585585585585465,605.0,12.000000291,0,quarta-feira,manhã,bf
2025-10-15 08:39:00,FT,Qua,-1.0,0.5033534964789167,global_fallback,1.0,,0.0,0.018018018018018032,501.0,12.000000291,"+0,25",quarta-feira,manhã,pin88
2025-10-15 09:06:00,FT,Qua,1.9500000000000002,0.2905630187999471,global_fallback,4.0,0.02,0.02,0.08745762711864406,114.0,12.999999896,0,quarta-feira,manhã,smk
2025-10-15 10:11:00,FT,Qua,-1.0,0.37981241443393843,global_fallback,4.0,0.02,0.03,0.0,529.0,17.000000202,"+3,5",quarta-feira,manhã,pin88
2025-10-15 10:14:00,FT,Qua,0.952,0.5993554822059314,global_fallback,3.0,0.01,0.01,-0.019467213114754117,2326.0,12.000000291,"-1,25",quarta-feira,manhã,molly
2025-10-15 11:22:00,FT,Qua,-1.0,0.5182314915977023,global_fallback,2.0,0.0,0.0,0.02570281124497994,1897.0,14.000000129,"-0,25",quarta-feira,manhã,bf
2025-10-15 11:24:00,FT,Qua,1.0299999999999998,0.5442846952869473,global_fallback,3.0,0.04,0.04,0.029556650246305338,96.0,12.999999896,"-0,5",quarta-feira,manhã,bf
2025-10-15 11:29:00,FT,Qua,0.0,0.3489712254551944,global_fallback,3.0,0.02,0.02,0.0,391.0,11.999999662,0,quarta-feira,manhã,pin88
2025-10-15 11:31:00,FT,Qua,0.819,0.5029074503280265,global_fallback,2.0,0.22,0.11,-0.01539307311709732,764.0,17.999999807,"-0,75",quarta-feira,manhã,pin88
2025-10-15 11:52:00,FH,Qua,-0.5,0.49093343803715184,global_fallback,3.0,0.03,0.03,0.0036529680365296837,1628.0,15.999999968,"-0,25",quarta-feira,manhã,sbo
2025-10-15 12:18:00,FT,Qua,0.0,0.3655811329161061,global_fallback,2.0,0.09,0.05,0.041414611447184724,162.0,17.000000202,0,quarta-feira,tarde,sing2
2025-10-15 12:20:00,FH,Qua,-1.0,0.37457362125137444,global_fallback,2.0,0.02,0.01,0.02890173410404627,280.0,15.999999968,0,quarta-feira,tarde,sing2
2025-10-15 12:33:00,FT,Qua,-0.5,0.5404393760583789,global_fallback,1.0,,0.0,0.18862275449101795,1437.0,14.000000129,"-1,25",quarta-feira,tarde,pin88
2025-10-15 12:35:00,FT,Qua,-1.0,0.5361723339860252,global_fallback,2.0,0.1,0.05,0.006301502666020525,234.0,11.999999662,"-0,5",quarta-feira,tarde,sing2
2025-10-15 13:06:00,FT,Qua,1.0630000000000002,0.4523673517854306,global_fallback,2.0,0.01,0.0,0.10664081434803692,473.0,12.999999896,-1,quarta-feira,tarde,bf
2025-10-15 15:59:00,FH,Qua,0.79,0.32841214453384643,global_fallback,2.0,0.07,0.04,0.005586592178770954,2881.0,23.000000347,0,quarta-feira,tarde,sing2
2025-10-15 16:14:00,FH,Qua,-1.0,0.5302734756970566,global_fallback,1.0,,0.0,0.09162303664921458,150.0,22.000000114,"-0,75",quarta-feira,tarde,pin88
2025-10-15 16:49:00,FH,Qua,0.0,0.3525651220977746,global_fallback,3.0,0.06,0.06,0.024691358024691377,1420.0,17.000000202,0,quarta-feira,tarde,sing2
2025-10-15 17:14:00,FT,Qua,-1.0,0.2766660372554355,global_fallback,2.0,0.33,0.17,0.0,2866.0,19.000000041,0,quarta-feira,tarde,pin88
2025-10-15 17:33:00,FH,Qua,0.99,0.49089257748437976,global_fallback,2.0,0.08,0.04,0.005025125628140708,2877.0,15.999999968,"-0,25",quarta-feira,tarde,sing2
2025-10-15 17:42:00,FH,Qua,-1.0,0.528059929272993,global_fallback,2.0,0.08,0.04,0.004975124378109347,2898.0,15.999999968,"-0,75",quarta-feira,tarde,sing2
2025-10-15 17:48:00,FH,Qua,1.5299999999999998,0.32738590683564633,global_fallback,1.0,,0.0,0.0,1301.0,19.999999646,0,quarta-feira,tarde,pin88
2025-10-15 17:51:00,FT,Qua,-1.0,0.43287770693517763,global_fallback,3.0,0.1,0.1,0.0050000000000000044,189.0,17.999999807,-1,quarta-feira,tarde,sing2
2025-10-15 18:13:00,FT,Qua,0.9199999999999999,0.6022317804015072,global_fallback,2.0,0.08,0.04,0.005208333333333338,2746.0,17.000000202,"-1,5",quarta-feira,noite,sing2
2025-10-15 18:39:00,FT,Qua,0.8600000000000001,0.32611456282189816,global_fallback,10.0,0.01,0.04,0.024731182795698945,2366.0,14.000000129,0,quarta-feira,noite,sbo
2025-10-15 19:44:00,FH,Qua,-1.0,0.4883706894215159,global_fallback,2.0,0.05,0.02,0.04444444444444448,2851.0,15.999999968,"-0,25",quarta-feira,noite,sing2
2025-10-15 19:56:00,FT,Qua,0.839,0.4249341658323384,global_fallback,8.0,0.0,0.01,0.03317020119630231,323.0,12.999999896,"-0,5",quarta-feira,noite,bdaq
2025-10-15 20:23:00,FT,Qua,0.97,0.32679894845386065,global_fallback,2.0,0.05,0.03,0.0,1237.0,12.999999896,0,quarta-feira,noite,pin88
2025-10-15 21:05:00,FT,Qua,-1.0,0.41889900660021606,global_fallback,10.0,0.0,0.02,0.034990059642147145,55.0,12.999999896,-1,quarta-feira,noite,mbook
2025-10-15 21:55:00,FT,Qua,1.31,0.3161995749744193,global_fallback,3.0,0.02,0.02,0.0,2585.0,11.999999662,0,quarta-feira,noite,pin88
2025-10-15 22:26:00,FT,Qua,0.0,0.28334937381574193,global_fallback,5.0,0.01,0.03,-0.009023354564755906,2614.0,12.999999896,0,quarta-feira,noite,sharp
2025-10-15 22:55:00,FT,Qua,-1.0,0.3422416216878365,global_fallback,7.0,0.02,0.05,0.016393442622950834,2630.0,12.999999896,0,quarta-feira,noite,sing2
2025-10-15 22:59:00,FT,Qua,-1.0,0.4453853375484336,global_fallback,8.0,0.03,0.07,0.003092783505154642,2626.0,12.999999896,"+0,5",quarta-feira,noite,sbo
2025-10-15 23:13:00,FT,Qua,-1.0,0.43580975657669874,global_fallback,2.0,0.01,0.01,0.03132530120481946,1246.0,12.000000291,-1,quarta-feira,noite,sing2
2025-10-16 01:30:00,FT,Qua,0.8620000000000001,0.3979290728689701,global_fallback,2.0,0.05,0.03,0.04403866809881851,2430.0,16.999999573,"+1,25",quinta-feira,madrugada,sing2
2025-10-16 03:08:00,FH,Qui,0.94,0.4898083115382308,global_fallback,3.0,0.0,0.0,0.025773195876288683,1011.0,15.999999968,"-0,5",quinta-feira,madrugada,v
2025-10-16 04:06:00,FH,Qui,1.0979999999999999,0.4635427782581749,global_fallback,2.0,0.06,0.03,0.03241182078169688,1044.0,15.999999968,"-0,25",quinta-feira,madrugada,sing2
2025-10-16 04:07:00,FH,Qui,0.0,0.29142123912661455,global_fallback,2.0,0.08,0.04,0.024096385542168565,2213.0,20.99999988,0,quinta-feira,madrugada,sing2
2025-10-16 04:59:00,FH,Qui,-1.0,0.4634174606678624,global_fallback,4.0,0.0,0.04,0.005263157894736847,2700.0,17.000000202,"-0,5",quinta-feira,madrugada,v
2025-10-16 05:00:00,FH,Qui,0.96,0.4164893395367967,global_fallback,2.0,0.07,0.03,0.0030612244897959212,2880.0,15.999999968,"-0,25",quinta-feira,madrugada,sbo
2025-10-16 05:05:00,FT,Qui,-1.0,0.3430256538370752,global_fallback,3.0,0.08,0.08,0.0,1765.0,12.000000291,-1,quinta-feira,madrugada,pin88
2025-10-16 05:21:00,FT,Qui,-1.0,0.40426857641611463,global_fallback,1.0,,0.0,0.1033170201196302,1118.0,12.000000291,"-2,5",quinta-feira,madrugada,pin88
2025-10-16 05:32:00,FT,Qui,1.33,0.42260592839251027,global_fallback,2.0,0.59,0.29,-0.03862660944206003,328.0,17.999999807,-3,quinta-feira,madrugada,pin88
2025-10-16 05:48:00,FT,Qui,1.3199999999999998,0.44604456046330304,global_fallback,1.0,,0.0,0.13793103448275856,582.0,12.999999896,"+0,25",quinta-feira,madrugada,pin88
2025-10-16 06:05:00,FT,Qui,0.44499999999999995,0.554012771402666,global_fallback,1.0,,0.0,0.08518518518518509,1259.0,12.999999896,"-2,25",quinta-feira,manhã,pin88
2025-10-16 06:29:00,FT,Qui,-1.0,0.4978839952612004,global_fallback,1.0,,0.0,0.0960674157303371,1171.0,13.000000524,"-1,25",quinta-feira,manhã,pin88
2025-10-16 07:18:00,FH,Qui,-1.0,0.3073846260613162,global_fallback,2.0,0.07,0.03,0.006451612903225812,2021.0,14.999999735,0,quinta-feira,manhã,sing2
2025-10-16 07:18:00,FT,Qui,-1.0,0.3034410450673504,global_fallback,2.0,0.05,0.03,0.0,222.0,13.000000524,0,quinta-feira,manhã,pin88
2025-10-16 07:19:00,FH,Qui,0.0,0.32725953090439236,global_fallback,2.0,0.04,0.02,0.048128342245989345,310.0,16.999999573,0,quinta-feira,manhã,sing2
2025-10-16 07:39:00,FH,Qui,0.0,0.3220247456247097,global_fallback,2.0,0.09,0.05,0.005882352941176476,440.0,14.999999735,0,quinta-feira,manhã,sing2
2025-10-16 07:47:00,FT,Qui,-1.0,0.4980219336862245,global_fallback,4.0,0.05,0.05,0.04188481675392662,1933.0,12.000000291,"-1,75",quinta-feira,manhã,sing2
2025-10-16 07:53:00,FH,Qui,0.0,0.32420877372801965,global_fallback,2.0,0.08,0.04,0.006024096385542174,276.0,15.999999968,0,quinta-feira,manhã,sing2
2025-10-16 08:09:00,FT,Qui,0.9099999999999999,0.5400102345615955,global_fallback,3.0,0.01,0.01,0.00851063829787235,560.0,12.999999896,"-1,25",quinta-feira,manhã,bf
2025-10-16 08:14:00,FT,Qui,1.0499999999999998,0.45420849411058034,global_fallback,1.0,,0.0,0.12536585365853656,556.0,11.999999662,"-0,25",quinta-feira,manhã,pin88
2025-10-16 08:49:00,FT,Qui,0.0,0.3317890348553862,global_fallback,4.0,0.01,0.03,0.06839080459770115,653.0,12.000000291,0,quinta-feira,manhã,bf
2025-10-16 08:57:00,FH,Qui,0.0,0.3071797652969506,global_fallback,2.0,0.07,0.04,0.030150753768844248,1863.0,15.999999968,0,quinta-feira,manhã,sing2
2025-10-16 09:02:00,FH,Qui,-1.0,0.45299223725894033,global_fallback,1.0,,0.0,0.1977664029781294,95.0,17.000000202,"+0,25",quinta-feira,manhã,pin88
2025-10-16 09:37:00,FH,Qui,0.5315000000000001,0.5069797383341976,global_fallback,2.0,0.09,0.05,0.006301502666020525,293.0,19.999999646,"-0,75",quinta-feira,manhã,sing2
2025-10-16 09:47:00,FH,Qui,-1.0,0.3004597348457744,global_fallback,1.0,,0.0,0.0,373.0,16.999999573,0,quinta-feira,manhã,pin88
2025-10-16 09:50:00,FT,Qui,0.9099999999999999,0.32563892098417196,global_fallback,7.0,0.07,0.09,0.010471204188481685,2770.0,12.999999896,1,quinta-feira,manhã,sing2
2025-10-16 10:23:00,FH,Qui,1.0859999999999999,0.4306288805382587,global_fallback,3.0,0.03,0.03,0.0028763183125598197,2557.0,16.000000597,"-0,25",quinta-feira,manhã,sbo
2025-10-16 10:50:00,FT,Qui,1.5699999999999998,0.44519006805079936,global_fallback,6.0,0.02,0.05,0.0,909.0,13.999999501,"+0,25",quinta-feira,manhã,pin88
2025-10-16 11:00:00,FH,Qui,-1.0,0.27870791296255426,global_fallback,3.0,0.03,0.03,0.0029239766081872454,3000.0,16.999999573,0,quinta-feira,manhã,sbo
2025-10-16 11:23:00,FH,Qui,1.06,0.43580150593777955,global_fallback,1.0,,0.0,0.0,1657.0,15.000000363,"+0,25",quinta-feira,manhã,pin88
2025-10-16 11:36:00,FH,Qui,-1.0,0.3116431421905172,global_fallback,2.0,0.1,0.05,0.04962546816479415,645.0,20.99999988,0,quinta-feira,manhã,sing2
2025-10-16 12:00:00,FH,Qui,0.9299999999999999,0.411834705048116,global_fallback,3.0,0.06,0.06,0.0031088082901554433,2880.0,21.999999485,"+0,25",quinta-feira,tarde,sbo
2025-10-16 12:22:00,FH,Qui,-1.0,0.4080456767856179,global_fallback,1.0,,0.0,0.06899999999999995,2797.0,23.999999953,"-0,25",quinta-feira,tarde,pin88
2025-10-16 12:38:00,FT,Qui,0.0,0.2667995517159322,global_fallback,3.0,0.11,0.11,0.0,2781.0,11.999999662,0,quinta-feira,tarde,pin88
2025-10-16 12:41:00,FT,Qui,1.1760000000000002,0.544631728291698,global_fallback,10.0,0.01,0.02,0.04411764705882357,288.0,12.000000291,"+0,75",quinta-feira,tarde,sing2
2025-10-16 13:00:00,FT,Qui,1.041,0.3988145888635101,global_fallback,7.0,0.06,0.07,0.002939735423811751,2880.0,12.999999896,"+0,5",quinta-feira,tarde,sbo
2025-10-16 13:07:00,FH,Qui,0.641,0.4553966026053731,global_fallback,3.0,0.06,0.06,0.0039439088518842666,2902.0,17.000000202,"-0,75",quinta-feira,tarde,sbo
2025-10-16 13:32:00,FH,Qui,1.162,0.4569286473142913,global_fallback,2.0,0.0,0.0,0.10129509713228486,58.0,15.999999968,"-0,25",quinta-feira,tarde,pin88
2025-10-16 13:41:00,FT,Qui,0.0,0.2861949803698144,global_fallback,10.0,0.02,0.04,0.0034482758620689685,2839.0,13.000000524,0,quinta-feira,tarde,sbo
2025-10-16 14:04:00,FT,Qui,-1.0,0.4330258653540561,global_fallback,7.0,0.03,0.03,0.042833607907743036,2816.0,11.999999662,"+0,25",quinta-feira,tarde,sbo
2025-10-16 14:16:00,FT,Qui,0.79,0.44853127406533816,global_fallback,2.0,0.07,0.03,0.005586592178770954,2864.0,12.999999896,"-0,25",quinta-feira,tarde,sing2
2025-10-16 14:29:00,FH,Qui,-0.5,0.453401506139962,global_fallback,2.0,0.08,0.04,0.0050000000000000044,1591.0,20.000000275,"-0,25",quinta-feira,tarde,sing2
2025-10-16 14:37:00,FT,Qui,0.38449999999999995,0.5120921204635333,global_fallback,2.0,0.01,0.0,0.08140192198982471,83.0,13.000000524,"+0,75",quinta-feira,tarde,pin88
2025-10-16 15:06:00,FH,Qui,-1.0,0.28941685600909395,global_fallback,1.0,,0.0,0.0,1414.0,15.999999968,0,quinta-feira,tarde,pin88
2025-10-16 15:07:00,FH,Qui,-1.0,0.4051788048179533,global_fallback,2.0,0.06,0.03,0.08964719491035282,1433.0,15.999999968,"+0,5",quinta-feira,tarde,pin88
2025-10-16 15:09:00,FT,Qui,0.38749999999999996,0.38248893974285597,global_fallback,2.0,0.1,0.05,0.0,1521.0,12.999999896,"+1,25",quinta-feira,tarde,pin88
2025-10-16 15:14:00,FH,Qui,0.0,0.28583880389756106,global_fallback,1.0,,0.0,-0.011911207363291836,1426.0,19.000000041,0,quinta-feira,tarde,pin88
2025-10-16 15:34:00,FT,Qui,0.859,0.2826187261862159,global_fallback,1.0,,0.0,0.10112963959117803,2486.0,11.999999662,0,quinta-feira,tarde,pin88
2025-10-16 15:53:00,FH,Qui,0.73,0.4666754083751814,global_fallback,5.0,0.0,0.08,0.0057803468208092535,2712.0,15.999999968,"-0,5",quinta-feira,tarde,v
2025-10-16 16:11:00,FT,Qui,-1.0,0.2604312509030793,global_fallback,2.0,0.01,0.01,0.09028571428571423,1699.0,12.999999896,0,quinta-feira,tarde,sharp
2025-10-16 16:12:00,FH,Qui,-0.5,0.4634004771675197,global_fallback,2.0,0.08,0.04,0.0053475935828877046,1248.0,15.999999968,"-0,25",quinta-feira,tarde,sing2
2025-10-16 16:24:00,FH,Qui,0.0,0.34694393066464396,global_fallback,1.0,,0.0,0.15845070422535204,1895.0,19.000000041,-1,quinta-feira,tarde,pin88
2025-10-16 16:53:00,FT,Qui,0.0,0.43642161090137627,global_fallback,5.0,0.01,0.03,-0.015111111111111027,427.0,12.999999896,-1,quinta-feira,tarde,molly
2025-10-16 17:00:00,FH,Qui,0.0,0.2950900486983417,global_fallback,2.0,0.07,0.04,0.004893964110929797,2880.0,15.999999968,0,quinta-feira,tarde,sing2
2025-10-16 18:33:00,FT,Qui,0.42500000000000004,0.4535818874584929,global_fallback,4.0,0.0,0.02,0.04864864864864869,2517.0,12.999999896,"-0,25",quinta-feira,noite,sing2
2025-10-16 18:43:00,FT,Qui,0.95,0.44262392823900476,global_fallback,4.0,0.06,0.06,0.03589743589743593,2687.0,12.999999896,"-0,25",quinta-feira,noite,sing2
2025-10-16 18:45:00,FT,Qui,1.15,0.41889042818978733,global_fallback,3.0,0.02,0.02,0.06465116279069757,2504.0,12.999999896,"-0,75",quinta-feira,noite,sharp
2025-10-16 19:13:00,FT,Qui,0.0,0.29414661008044357,global_fallback,8.0,0.01,0.05,0.019905213270142094,1367.0,14.000000129,0,quinta-feira,noite,sbo
2025-10-16 19:30:00,FT,Qui,0.45499999999999996,0.4267887186046441,global_fallback,4.0,0.02,0.04,0.0293193717277486,2549.0,12.999999896,"+0,25",quinta-feira,noite,sbo
2025-10-16 19:39:00,FT,Qui,-1.0,0.4592885240611513,global_fallback,7.0,0.05,0.08,0.003373493975903671,2631.0,12.000000291,"-0,75",quinta-feira,noite,sbo
2025-10-16 19:41:00,FT,Qui,-1.0,0.4218364166656597,global_fallback,3.0,0.05,0.05,-0.0003414134516901106,2539.0,12.999999896,"-0,5",quinta-feira,noite,pin88
2025-10-16 19:48:00,FT,Qui,0.0,0.3210582693295443,global_fallback,10.0,0.01,0.04,0.0,851.0,12.999999896,1,quinta-feira,noite,pin88
2025-10-16 21:28:00,FT,Qui,0.97,0.2654277251245996,global_fallback,6.0,0.0,0.01,0.06954314720812184,2432.0,14.000000129,"+1,5",quinta-feira,noite,pin88
2025-10-16 21:41:00,FH,Qui,0.8799999999999999,0.4127558137809464,global_fallback,4.0,0.01,0.02,0.11117021276595737,738.0,15.999999968,"+0,5",quinta-feira,noite,pin88
2025-10-16 21:52:00,FT,Qui,0.9299999999999999,0.4556399429718544,global_fallback,5.0,0.03,0.04,0.046632124352331536,75.0,12.000000291,"+0,5",quinta-feira,noite,sing2
2025-10-16 22:03:00,FT,Qui,-0.5,0.4804635816521797,global_fallback,7.0,0.02,0.06,0.0050000000000000044,117.0,12.999999896,"-0,25",quinta-feira,noite,sing2
2025-10-16 22:14:00,FH,Qui,0.0,0.27689127528035157,global_fallback,1.0,,0.0,0.16860986547085197,2146.0,15.000000363,0,quinta-feira,noite,pin88
2025-10-16 22:24:00,FH,Qui,-1.0,0.44167542527927156,global_fallback,2.0,0.08,0.04,0.0057142857142857195,2376.0,15.999999968,"-0,25",quinta-feira,noite,sing2
2025-10-16 22:31:00,FT,Qui,-1.0,0.3580858905499407,global_fallback,1.0,,0.0,0.0,1154.0,11.999999662,-1,quinta-feira,noite,pin88
2025-10-16 23:17:00,FT,Qui,1.21,0.44232373009849824,global_fallback,4.0,0.12,0.16,-0.04072398190045243,2322.0,19.000000041,"-0,5",quinta-feira,noite,v
2025-10-16 23:30:00,FH,Qui,2.23,0.26524789788724346,global_fallback,1.0,,0.0,0.04334365325077403,2310.0,23.999999953,0,quinta-feira,noite,pin88
2025-10-16 23:33:00,FT,Qui,0.0,0.3029126704377403,global_fallback,1.0,,0.0,0.14166666666666675,35.0,12.000000291,0,quinta-feira,noite,pin88
2025-10-17 00:01:00,FT,Qui,-1.0,0.277191823697494,global_fallback,4.0,0.02,0.06,0.047368421052631504,179.0,15.000000363,0,sexta-feira,madrugada,pin88
2025-10-17 00:03:00,FT,Qui,1.4500000000000002,0.4209750404480897,global_fallback,1.0,,0.0,0.21061224489795927,597.0,14.000000129,"-0,25",sexta-feira,madrugada,pin88
2025-10-17 01:20:00,FH,Qui,1.02,0.39558820465709066,global_fallback,3.0,0.01,0.01,0.0029702970297030827,2515.0,22.999999719,"-0,25",sexta-feira,madrugada,sbo
2025-10-17 01:27:00,FT,Qui,-1.0,0.2681837111955549,global_fallback,1.0,,0.0,0.0283723245395719,1412.0,13.999999501,0,sexta-feira,madrugada,pin88
2025-10-17 02:07:00,FT,Qui,-1.0,0.45966449387333463,global_fallback,2.0,0.09,0.05,0.0,773.0,14.999999735,"+0,75",sexta-feira,madrugada,pin88
2025-10-17 02:08:00,FH,Qui,0.0,0.2708098368415653,global_fallback,1.0,,0.0,-0.0004116920543434887,831.0,16.999999573,0,sexta-feira,madrugada,pin88
2025-10-17 02:10:00,FH,Qui,0.0,0.2823279159334623,global_fallback,2.0,0.08,0.04,0.004947773501924078,890.0,23.999999953,0,sexta-feira,madrugada,sing2
2025-10-17 02:20:00,FH,Qui,-1.0,0.2593662371849393,global_fallback,1.0,,0.0,0.12500000000000003,1960.0,16.999999573,0,sexta-feira,madrugada,pin88
2025-10-17 02:25:00,FH,Qui,1.0099999999999998,0.40011887703723936,global_fallback,4.0,0.0,0.04,0.004975124378109347,2255.0,25.000000186,"+0,5",sexta-feira,madrugada,v
2025-10-17 02:26:00,FT,Qui,0.0,0.2608980726225539,global_fallback,1.0,,0.0,0.0,2134.0,13.999999501,0,sexta-feira,madrugada,pin88
2025-10-17 02:27:00,FT,Qui,-1.0,0.28816971976154887,global_fallback,3.0,0.01,0.01,0.07920792079207917,2133.0,14.000000129,0,sexta-feira,madrugada,sing2
2025-10-17 02:28:00,FT,Qui,-1.0,0.28662209039901565,global_fallback,4.0,0.01,0.02,0.06764705882352948,2132.0,15.000000363,0,sexta-feira,madrugada,bf
2025-10-17 02:29:00,FT,Qui,-1.0,0.26231953738553354,global_fallback,2.0,0.02,0.01,0.0,2131.0,13.000000524,0,sexta-feira,madrugada,pin88
2025-10-17 02:35:00,FT,Qui,-1.0,0.2765657831283372,global_fallback,1.0,,0.0,0.13244444444444448,595.0,14.000000129,0,sexta-feira,madrugada,pin88
2025-10-17 02:42:00,FT,Qui,-1.0,0.453709442679712,global_fallback,1.0,,0.0,0.13230769230769235,2133.0,13.999999501,"-1,25",sexta-feira,madrugada,pin88
2025-10-17 02:44:00,FT,Qui,1.0499999999999998,0.34077131154340173,global_fallback,3.0,0.02,0.02,0.0,706.0,14.000000129,-1,sexta-feira,madrugada,pin88
