IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
023335;+0;3;0,0379310344827586206896551724;0,0379310344827586206896551724;0,0057142857142857142857142857;1300;8,2219391;quarta-feira;noite;sing2
