IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
023346;+0.25;6;0,0106837606837606837606837607;0,0168803418803418803418803419;0,0290456431535269709543568465;1300;8,8296299;quarta-feira;noite;pin88
