IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
023340;+0;9;0,0066889632107023411371237458;0,0111482720178372352285395764;0,0302702702702702702702702703;1300;8,6477194;quarta-feira;noite;sbo
