IDAposta;Subtipo da Aposta;Número de casas disponíveis no momento da aposta;Dif percent maior odd e segunda maior;Dif percent maior odd e odd mediana;Dif Odds RB E BIA;MinutesToMatchStart;TempoApostas.Tempo total bot;Dia Semana Aposta (UTC);Turno Aposta (UTC);Casa aposta vencedora
023337;-0.25;9;0,0019342359767891682785299807;0,0159574468085106382978723404;0,0199052132701421800947867299;1300;8,5253461;quarta-feira;noite;sbo
